ts,value
41479,-0.88028
41480,-0.884991
41481,-0.894414
41482,-0.899125
41483,-0.908547
41484,-0.917969
41485,-0.927391
41486,-0.936813
41487,-0.941524
41488,-0.946235
41489,-0.950946
41490,-0.955657
41491,-0.955657
41492,-0.960368
41493,-0.960368
41494,-0.955657
41495,-0.950946
41496,-0.950946
41497,-0.946235
41498,-0.941524
41499,-0.941524
41500,-0.936813
41501,-0.932102
41502,-0.932102
41503,-0.927391
41504,-0.927391
41505,-0.92268
41506,-0.92268
41507,-0.927391
41508,-0.932102
41509,-0.936813
41510,-0.936813
41511,-0.932102
41512,-0.927391
41513,-0.927391
41514,-0.932102
41515,-0.932102
41516,-0.936813
41517,-0.936813
41518,-0.941524
41519,-0.941524
41520,-0.946235
41521,-0.946235
41522,-0.941524
41523,-0.941524
41524,-0.936813
41525,-0.927391
41526,-0.917969
41527,-0.913258
41528,-0.908547
41529,-0.908547
41530,-0.903836
41531,-0.903836
41532,-0.908547
41533,-0.908547
41534,-0.917969
41535,-0.92268
41536,-0.927391
41537,-0.932102
41538,-0.932102
41539,-0.936813
41540,-0.941524
41541,-0.941524
41542,-0.936813
41543,-0.936813
41544,-0.932102
41545,-0.927391
41546,-0.927391
41547,-0.92268
41548,-0.92268
41549,-0.927391
41550,-0.927391
41551,-0.932102
41552,-0.932102
41553,-0.936813
41554,-0.936813
41555,-0.941524
41556,-0.941524
41557,-0.936813
41558,-0.927391
41559,-0.917969
41560,-0.908547
41561,-0.899125
41562,-0.899125
41563,-0.894414
41564,-0.894414
41565,-0.899125
41566,-0.903836
41567,-0.908547
41568,-0.913258
41569,-0.917969
41570,-0.92268
41571,-0.92268
41572,-0.927391
41573,-0.927391
41574,-0.932102
41575,-0.932102
41576,-0.927391
41577,-0.927391
41578,-0.932102
41579,-0.936813
41580,-0.936813
41581,-0.941524
41582,-0.941524
41583,-0.946235
41584,-0.946235
41585,-0.950946
41586,-0.965079
41587,-0.983923
41588,-0.993346
41589,-0.993346
41590,-0.983923
41591,-0.96979
41592,-0.955657
41593,-0.946235
41594,-0.941524
41595,-0.936813
41596,-0.932102
41597,-0.927391
41598,-0.927391
41599,-0.932102
41600,-0.932102
41601,-0.936813
41602,-0.936813
41603,-0.932102
41604,-0.927391
41605,-0.913258
41606,-0.894414
41607,-0.828459
41608,-0.852014
41609,-0.884991
41610,-0.894414
41611,-0.894414
41612,-0.899125
41613,-0.903836
41614,-0.903836
41615,-0.908547
41616,-0.913258
41617,-0.917969
41618,-0.92268
41619,-0.92268
41620,-0.927391
41621,-0.927391
41622,-0.932102
41623,-0.932102
41624,-0.936813
41625,-0.936813
41626,-0.932102
41627,-0.88028
41628,-0.715394
41629,-0.635306
41630,-0.597618
41631,-0.828459
41632,-0.83317
41633,-0.83317
41634,-0.837881
41635,-0.837881
41636,-0.842592
41637,-0.842592
41638,-0.847303
41639,-0.852014
41640,-0.861436
41641,-0.866147
41642,-0.870858
41643,-0.875569
41644,-0.88028
41645,-0.88028
41646,-0.884991
41647,-0.884991
41648,-0.889703
41649,-0.889703
41650,-0.894414
41651,-0.894414
41652,-0.889703
41653,-0.889703
41654,-0.884991
41655,-0.884991
41656,-0.88028
41657,-0.870858
41658,-0.866147
41659,-0.79077
41660,-0.781348
41661,-0.828459
41662,-0.842592
41663,-0.842592
41664,-0.847303
41665,-0.852014
41666,-0.852014
41667,-0.856725
41668,-0.861436
41669,-0.866147
41670,-0.861436
41671,-0.738949
41672,-0.677705
41673,-0.691838
41674,-0.701261
41675,-0.705972
41676,-0.710683
41677,-0.710683
41678,-0.715394
41679,-0.724816
41680,-0.724816
41681,-0.69655
41682,-0.672994
41683,-0.668283
41684,-0.668283
41685,-0.677705
41686,-0.682416
41687,-0.677705
41688,-0.658861
41689,-0.65415
41690,-0.65415
41691,-0.668283
41692,-0.682416
41693,-0.687127
41694,-0.69655
41695,-0.705972
41696,-0.715394
41697,-0.724816
41698,-0.738949
41699,-0.753082
41700,-0.757793
41701,-0.767215
41702,-0.781348
41703,-0.786059
41704,-0.786059
41705,-0.795482
41706,-0.800193
41707,-0.800193
41708,-0.804904
41709,-0.809615
41710,-0.814326
41711,-0.814326
41712,-0.819037
41713,-0.828459
41714,-0.837881
41715,-0.842592
41716,-0.847303
41717,-0.856725
41718,-0.861436
41719,-0.866147
41720,-0.866147
41721,-0.870858
41722,-0.889703
41723,-0.908547
41724,-0.932102
41725,-0.950946
41726,-0.955657
41727,-0.946235
41728,-0.932102
41729,-0.936813
41730,-0.965079
41731,-1.00277
41732,-1.03103
41733,-1.04046
41734,-1.02632
41735,-0.998057
41736,-0.974501
41737,-0.965079
41738,-0.955657
41739,-0.955657
41740,-0.950946
41741,-0.950946
41742,-0.941524
41743,-0.941524
41744,-0.946235
41745,-0.946235
41746,-0.941524
41747,-0.941524
41748,-0.936813
41749,-0.936813
41750,-0.932102
41751,-0.927391
41752,-0.92268
41753,-0.917969
41754,-0.913258
41755,-0.913258
41756,-0.908547
41757,-0.903836
41758,-0.903836
41759,-0.899125
41760,-0.899125
41761,-0.903836
41762,-0.903836
41763,-0.908547
41764,-0.908547
41765,-0.913258
41766,-0.913258
41767,-0.917969
41768,-0.917969
41769,-0.92268
41770,-0.92268
41771,-0.927391
41772,-0.927391
41773,-0.92268
41774,-0.92268
41775,-0.917969
41776,-0.927391
41777,-0.92268
41778,-0.92268
41779,-0.913258
41780,-0.889703
41781,-0.852014
41782,-0.823748
41783,-0.809615
41784,-0.800193
41785,-0.795482
41786,-0.79077
41787,-0.786059
41788,-0.786059
41789,-0.781348
41790,-0.781348
41791,-0.776637
41792,-0.771926
41793,-0.767215
41794,-0.767215
41795,-0.771926
41796,-0.776637
41797,-0.781348
41798,-0.781348
41799,-0.776637
41800,-0.771926
41801,-0.767215
41802,-0.762504
41803,-0.762504
41804,-0.767215
41805,-0.776637
41806,-0.781348
41807,-0.79077
41808,-0.800193
41809,-0.809615
41810,-0.814326
41811,-0.823748
41812,-0.83317
41813,-0.842592
41814,-0.852014
41815,-0.861436
41816,-0.870858
41817,-0.875569
41818,-0.88028
41819,-0.88028
41820,-0.875569
41821,-0.870858
41822,-0.856725
41823,-0.83317
41824,-0.804904
41825,-0.781348
41826,-0.79077
41827,-0.814326
41828,-0.823748
41829,-0.83317
41830,-0.837881
41831,-0.847303
41832,-0.861436
41833,-0.88028
41834,-0.894414
41835,-0.903836
41836,-0.917969
41837,-0.927391
41838,-0.932102
41839,-0.936813
41840,-0.941524
41841,-0.941524
41842,-0.946235
41843,-0.941524
41844,-0.941524
41845,-0.936813
41846,-0.927391
41847,-0.92268
41848,-0.917969
41849,-0.913258
41850,-0.908547
41851,-0.903836
41852,-0.899125
41853,-0.899125
41854,-0.894414
41855,-0.894414
41856,-0.899125
41857,-0.894414
41858,-0.894414
41859,-0.852014
41860,-0.856725
41861,-0.866147
41862,-0.866147
41863,-0.870858
41864,-0.870858
41865,-0.875569
41866,-0.861436
41867,-0.852014
41868,-0.861436
41869,-0.861436
41870,-0.852014
41871,-0.842592
41872,-0.842592
41873,-0.847303
41874,-0.842592
41875,-0.828459
41876,-0.809615
41877,-0.83317
41878,-0.842592
41879,-0.842592
41880,-0.847303
41881,-0.847303
41882,-0.852014
41883,-0.852014
41884,-0.856725
41885,-0.856725
41886,-0.861436
41887,-0.861436
41888,-0.866147
41889,-0.866147
41890,-0.870858
41891,-0.870858
41892,-0.875569
41893,-0.875569
41894,-0.870858
41895,-0.866147
41896,-0.861436
41897,-0.856725
41898,-0.856725
41899,-0.861436
41900,-0.866147
41901,-0.866147
41902,-0.870858
41903,-0.870858
41904,-0.875569
41905,-0.875569
41906,-0.870858
41907,-0.861436
41908,-0.852014
41909,-0.842592
41910,-0.83317
41911,-0.828459
41912,-0.828459
41913,-0.823748
41914,-0.814326
41915,-0.800193
41916,-0.781348
41917,-0.762504
41918,-0.753082
41919,-0.734238
41920,-0.720105
41921,-0.729527
41922,-0.74366
41923,-0.757793
41924,-0.767215
41925,-0.776637
41926,-0.781348
41927,-0.786059
41928,-0.79077
41929,-0.795482
41930,-0.795482
41931,-0.800193
41932,-0.800193
41933,-0.804904
41934,-0.804904
41935,-0.809615
41936,-0.809615
41937,-0.771926
41938,-0.729527
41939,-0.701261
41940,-0.691838
41941,-0.668283
41942,-0.672994
41943,-0.677705
41944,-0.682416
41945,-0.682416
41946,-0.677705
41947,-0.672994
41948,-0.687127
41949,-0.705972
41950,-0.724816
41951,-0.738949
41952,-0.748371
41953,-0.762504
41954,-0.771926
41955,-0.776637
41956,-0.781348
41957,-0.786059
41958,-0.79077
41959,-0.79077
41960,-0.795482
41961,-0.800193
41962,-0.809615
41963,-0.814326
41964,-0.819037
41965,-0.823748
41966,-0.828459
41967,-0.828459
41968,-0.83317
41969,-0.83317
41970,-0.837881
41971,-0.837881
41972,-0.83317
41973,-0.83317
41974,-0.828459
41975,-0.828459
41976,-0.823748
41977,-0.823748
41978,-0.814326
41979,-0.753082
41980,-0.786059
41981,-0.828459
41982,-0.852014
41983,-0.852014
41984,-0.837881
41985,-0.83317
41986,-0.83317
41987,-0.852014
41988,-0.870858
41989,-0.875569
41990,-0.861436
41991,-0.852014
41992,-0.847303
41993,-0.847303
41994,-0.852014
41995,-0.866147
41996,-0.88028
41997,-0.88028
41998,-0.870858
41999,-0.861436
42000,-0.856725
42001,-0.856725
42002,-0.852014
42003,-0.842592
42004,-0.837881
42005,-0.83317
42006,-0.83317
42007,-0.837881
42008,-0.842592
42009,-0.847303
42010,-0.852014
42011,-0.856725
42012,-0.856725
42013,-0.842592
42014,-0.828459
42015,-0.828459
42016,-0.837881
42017,-0.842592
42018,-0.842592
42019,-0.847303
42020,-0.847303
42021,-0.852014
42022,-0.852014
42023,-0.856725
42024,-0.856725
42025,-0.569351
42026,-0.578773
42027,-0.592906
42028,-0.597618
42029,-0.60704
42030,-0.616462
42031,-0.621173
42032,-0.630595
42033,-0.635306
42034,-0.635306
42035,-0.630595
42036,-0.630595
42037,-0.635306
42038,-0.635306
42039,-0.640017
42040,-0.649439
42041,-0.65415
42042,-0.663572
42043,-0.672994
42044,-0.677705
42045,-0.691838
42046,-0.701261
42047,-0.701261
42048,-0.705972
42049,-0.705972
42050,-0.701261
42051,-0.69655
42052,-0.687127
42053,-0.682416
42054,-0.682416
42055,-0.687127
42056,-0.691838
42057,-0.69655
42058,-0.69655
42059,-0.691838
42060,-0.682416
42061,-0.677705
42062,-0.682416
42063,-0.682416
42064,-0.691838
42065,-0.69655
42066,-0.701261
42067,-0.701261
42068,-0.69655
42069,-0.69655
42070,-0.691838
42071,-0.691838
42072,-0.687127
42073,-0.682416
42074,-0.682416
42075,-0.687127
42076,-0.701261
42077,-0.715394
42078,-0.729527
42079,-0.738949
42080,-0.738949
42081,-0.74366
42082,-0.74366
42083,-0.724816
42084,-0.701261
42085,-0.69655
42086,-0.69655
42087,-0.701261
42088,-0.720105
42089,-0.734238
42090,-0.748371
42091,-0.753082
42092,-0.757793
42093,-0.757793
42094,-0.753082
42095,-0.724816
42096,-0.69655
42097,-0.682416
42098,-0.682416
42099,-0.691838
42100,-0.715394
42101,-0.729527
42102,-0.734238
42103,-0.738949
42104,-0.738949
42105,-0.710683
42106,-0.658861
42107,-0.630595
42108,-0.625884
42109,-0.748371
42110,-0.757793
42111,-0.767215
42112,-0.771926
42113,-0.776637
42114,-0.776637
42115,-0.771926
42116,-0.74366
42117,-0.710683
42118,-0.701261
42119,-0.69655
42120,-0.69655
42121,-0.705972
42122,-0.724816
42123,-0.738949
42124,-0.753082
42125,-0.757793
42126,-0.762504
42127,-0.767215
42128,-0.771926
42129,-0.771926
42130,-0.767215
42131,-0.74366
42132,-0.715394
42133,-0.710683
42134,-0.705972
42135,-0.710683
42136,-0.724816
42137,-0.748371
42138,-0.762504
42139,-0.767215
42140,-0.767215
42141,-0.776637
42142,-0.776637
42143,-0.781348
42144,-0.776637
42145,-0.776637
42146,-0.781348
42147,-0.781348
42148,-0.776637
42149,-0.776637
42150,-0.771926
42151,-0.776637
42152,-0.776637
42153,-0.781348
42154,-0.786059
42155,-0.795482
42156,-0.804904
42157,-0.809615
42158,-0.809615
42159,-0.800193
42160,-0.776637
42161,-0.757793
42162,-0.753082
42163,-0.748371
42164,-0.753082
42165,-0.762504
42166,-0.771926
42167,-0.781348
42168,-0.79077
42169,-0.79077
42170,-0.781348
42171,-0.762504
42172,-0.748371
42173,-0.74366
42174,-0.738949
42175,-0.738949
42176,-0.74366
42177,-0.74366
42178,-0.753082
42179,-0.757793
42180,-0.767215
42181,-0.771926
42182,-0.767215
42183,-0.767215
42184,-0.771926
42185,-0.771926
42186,-0.776637
42187,-0.771926
42188,-0.776637
42189,-0.776637
42190,-0.762504
42191,-0.710683
42192,-0.672994
42193,-0.658861
42194,-0.649439
42195,-0.65415
42196,-0.668283
42197,-0.687127
42198,-0.701261
42199,-0.710683
42200,-0.710683
42201,-0.715394
42202,-0.720105
42203,-0.729527
42204,-0.738949
42205,-0.738949
42206,-0.729527
42207,-0.710683
42208,-0.691838
42209,-0.640017
42210,-0.460997
42211,-0.432731
42212,-0.484552
42213,-0.489263
42214,-0.493974
42215,-0.498686
42216,-0.503397
42217,-0.512819
42218,-0.493974
42219,-0.465708
42220,-0.451575
42221,-0.442153
42222,-0.432731
42223,-0.423309
42224,-0.432731
42225,-0.446864
42226,-0.456286
42227,-0.470419
42228,-0.484552
42229,-0.498686
42230,-0.512819
42231,-0.51753
42232,-0.51753
42233,-0.512819
42234,-0.493974
42235,-0.437442
42236,-0.380909
42237,-0.352643
42238,-0.33851
42239,-0.329088
42240,-0.324377
42241,-0.310244
42242,-0.300822
42243,-0.300822
42244,-0.305533
42245,-0.310244
42246,-0.305533
42247,-0.300822
42248,-0.29611
42249,-0.29611
42250,-0.291399
42251,-0.277266
42252,-0.258422
42253,-0.249
42254,-0.244289
42255,-0.234867
42256,-0.220734
42257,-0.206601
42258,-0.206601
42259,-0.20189
42260,-0.197178
42261,-0.197178
42262,-0.206601
42263,-0.216023
42264,-0.220734
42265,-0.230156
42266,-0.234867
42267,-0.244289
42268,-0.249
42269,-0.258422
42270,-0.263133
42271,-0.263133
42272,-0.272555
42273,-0.277266
42274,-0.286688
42275,-0.291399
42276,-0.300822
42277,-0.305533
42278,-0.310244
42279,-0.319666
42280,-0.329088
42281,-0.333799
42282,-0.33851
42283,-0.343221
42284,-0.352643
42285,-0.343221
42286,-0.333799
42287,-0.409176
42288,-0.380909
42289,-0.376198
42290,-0.380909
42291,-0.380909
42292,-0.38562
42293,-0.38562
42294,-0.380909
42295,-0.376198
42296,-0.380909
42297,-0.380909
42298,-0.390331
42299,-0.399754
42300,-0.409176
42301,-0.413887
42302,-0.413887
42303,-0.418598
42304,-0.418598
42305,-0.423309
42306,-0.42802
42307,-0.437442
42308,-0.446864
42309,-0.456286
42310,-0.465708
42311,-0.470419
42312,-0.47513
42313,-0.479841
42314,-0.479841
42315,-0.484552
42316,-0.484552
42317,-0.489263
42318,-0.493974
42319,-0.493974
42320,-0.489263
42321,-0.489263
42322,-0.484552
42323,-0.489263
42324,-0.489263
42325,-0.498686
42326,-0.503397
42327,-0.512819
42328,-0.512819
42329,-0.508108
42330,-0.498686
42331,-0.493974
42332,-0.489263
42333,-0.484552
42334,-0.484552
42335,-0.493974
42336,-0.498686
42337,-0.503397
42338,-0.508108
42339,-0.512819
42340,-0.512819
42341,-0.508108
42342,-0.503397
42343,-0.508108
42344,-0.51753
42345,-0.531663
42346,-0.550507
42347,-0.569351
42348,-0.588195
42349,-0.60704
42350,-0.60704
42351,-0.625884
42352,-0.644728
42353,-0.658861
42354,-0.668283
42355,-0.672994
42356,-0.677705
42357,-0.682416
42358,-0.687127
42359,-0.687127
42360,-0.677705
42361,-0.65415
42362,-0.616462
42363,-0.588195
42364,-0.555218
42365,-0.536374
42366,-0.531663
42367,-0.541085
42368,-0.555218
42369,-0.569351
42370,-0.588195
42371,-0.602329
42372,-0.621173
42373,-0.640017
42374,-0.65415
42375,-0.663572
42376,-0.668283
42377,-0.668283
42378,-0.663572
42379,-0.65415
42380,-0.649439
42381,-0.644728
42382,-0.649439
42383,-0.644728
42384,-0.625884
42385,-0.592906
42386,-0.550507
42387,-0.508108
42388,-0.484552
42389,-0.479841
42390,-0.489263
42391,-0.503397
42392,-0.512819
42393,-0.526952
42394,-0.536374
42395,-0.545796
42396,-0.555218
42397,-0.56464
42398,-0.578773
42399,-0.588195
42400,-0.592906
42401,-0.597618
42402,-0.597618
42403,-0.583484
42404,-0.550507
42405,-0.498686
42406,-0.451575
42407,-0.432731
42408,-0.423309
42409,-0.413887
42410,-0.418598
42411,-0.42802
42412,-0.432731
42413,-0.437442
42414,-0.442153
42415,-0.442153
42416,-0.432731
42417,-0.413887
42418,-0.380909
42419,-0.347932
42420,-0.319666
42421,-0.305533
42422,-0.29611
42423,-0.291399
42424,-0.286688
42425,-0.281977
42426,-0.277266
42427,-0.272555
42428,-0.272555
42429,-0.267844
42430,-0.263133
42431,-0.263133
42432,-0.258422
42433,-0.253711
42434,-0.249
42435,-0.239578
42436,-0.230156
42437,-0.225445
42438,-0.220734
42439,-0.211312
42440,-0.192467
42441,-0.183045
42442,-0.183045
42443,-0.178334
42444,-0.178334
42445,-0.168912
42446,-0.164201
42447,-0.164201
42448,-0.15949
42449,-0.154779
42450,-0.145357
42451,-0.145357
42452,-0.121802
42453,-0.0841133
42454,-0.0605581
42455,-0.0464249
42456,-0.0417139
42457,-0.0370028
42458,-0.0322918
42459,-0.0228697
42460,-0.0181586
42461,-0.0228697
42462,-0.0275807
42463,-0.0228697
42464,-0.0228697
42465,-0.0322918
42466,-0.0417139
42467,-0.051136
42468,-0.051136
42469,-0.0417139
42470,-0.0275807
42471,-0.0322918
42472,-0.0652691
42473,-0.0888244
42474,-0.0841133
42475,-0.150068
42476,-0.154779
42477,-0.15949
42478,-0.164201
42479,-0.173623
42480,-0.183045
42481,-0.187756
42482,-0.192467
42483,-0.197178
42484,-0.206601
42485,-0.216023
42486,-0.225445
42487,-0.230156
42488,-0.234867
42489,-0.234867
42490,-0.239578
42491,-0.244289
42492,-0.249
42493,-0.258422
42494,-0.263133
42495,-0.267844
42496,-0.277266
42497,-0.281977
42498,-0.286688
42499,-0.29611
42500,-0.300822
42501,-0.305533
42502,-0.310244
42503,-0.314955
42504,-0.319666
42505,-0.329088
42506,-0.329088
42507,-0.333799
42508,-0.33851
42509,-0.343221
42510,-0.343221
42511,-0.347932
42512,-0.352643
42513,-0.357354
42514,-0.362065
42515,-0.366776
42516,-0.371487
42517,-0.371487
42518,-0.376198
42519,-0.376198
42520,-0.380909
42521,-0.38562
42522,-0.390331
42523,-0.395042
42524,-0.395042
42525,-0.399754
42526,-0.404465
42527,-0.404465
42528,-0.409176
42529,-0.409176
42530,-0.413887
42531,-0.418598
42532,-0.42802
42533,-0.42802
42534,-0.418598
42535,-0.404465
42536,-0.395042
42537,-0.390331
42538,-0.38562
42539,-0.376198
42540,-0.371487
42541,-0.376198
42542,-0.380909
42543,-0.38562
42544,-0.395042
42545,-0.409176
42546,-0.418598
42547,-0.42802
42548,-0.42802
42549,-0.418598
42550,-0.413887
42551,-0.418598
42552,-0.418598
42553,-0.413887
42554,-0.399754
42555,-0.376198
42556,-0.362065
42557,-0.357354
42558,-0.357354
42559,-0.362065
42560,-0.352643
42561,-0.324377
42562,-0.479841
42563,-0.465708
42564,-0.451575
42565,-0.456286
42566,-0.465708
42567,-0.47513
42568,-0.479841
42569,-0.484552
42570,-0.484552
42571,-0.489263
42572,-0.493974
42573,-0.498686
42574,-0.498686
42575,-0.493974
42576,-0.498686
42577,-0.503397
42578,-0.51753
42579,-0.522241
42580,-0.522241
42581,-0.526952
42582,-0.526952
42583,-0.522241
42584,-0.51753
42585,-0.522241
42586,-0.522241
42587,-0.526952
42588,-0.531663
42589,-0.541085
42590,-0.541085
42591,-0.541085
42592,-0.545796
42593,-0.555218
42594,-0.56464
42595,-0.56464
42596,-0.569351
42597,-0.569351
42598,-0.574062
42599,-0.583484
42600,-0.583484
42601,-0.578773
42602,-0.578773
42603,-0.574062
42604,-0.574062
42605,-0.578773
42606,-0.583484
42607,-0.592906
42608,-0.602329
42609,-0.602329
42610,-0.597618
42611,-0.597618
42612,-0.602329
42613,-0.602329
42614,-0.60704
42615,-0.60704
42616,-0.611751
42617,-0.611751
42618,-0.621173
42619,-0.625884
42620,-0.625884
42621,-0.621173
42622,-0.621173
42623,-0.616462
42624,-0.616462
42625,-0.621173
42626,-0.621173
42627,-0.616462
42628,-0.611751
42629,-0.616462
42630,-0.616462
42631,-0.621173
42632,-0.621173
42633,-0.625884
42634,-0.630595
42635,-0.640017
42636,-0.640017
42637,-0.644728
42638,-0.640017
42639,-0.640017
42640,-0.644728
42641,-0.644728
42642,-0.65415
42643,-0.668283
42644,-0.677705
42645,-0.677705
42646,-0.682416
42647,-0.687127
42648,-0.691838
42649,-0.69655
42650,-0.682416
42651,-0.663572
42652,-0.65415
42653,-0.644728
42654,-0.644728
42655,-0.649439
42656,-0.65415
42657,-0.668283
42658,-0.677705
42659,-0.687127
42660,-0.69655
42661,-0.705972
42662,-0.710683
42663,-0.720105
42664,-0.724816
42665,-0.724816
42666,-0.715394
42667,-0.672994
42668,-0.644728
42669,-0.630595
42670,-0.625884
42671,-0.625884
42672,-0.640017
42673,-0.663572
42674,-0.677705
42675,-0.691838
42676,-0.701261
42677,-0.715394
42678,-0.724816
42679,-0.734238
42680,-0.738949
42681,-0.738949
42682,-0.710683
42683,-0.705972
42684,-0.668283
42685,-0.649439
42686,-0.640017
42687,-0.635306
42688,-0.640017
42689,-0.65415
42690,-0.677705
42691,-0.69655
42692,-0.701261
42693,-0.701261
42694,-0.705972
42695,-0.710683
42696,-0.715394
42697,-0.715394
42698,-0.710683
42699,-0.705972
42700,-0.701261
42701,-0.701261
42702,-0.705972
42703,-0.710683
42704,-0.715394
42705,-0.715394
42706,-0.720105
42707,-0.720105
42708,-0.724816
42709,-0.734238
42710,-0.734238
42711,-0.729527
42712,-0.729527
42713,-0.724816
42714,-0.720105
42715,-0.715394
42716,-0.710683
42717,-0.710683
42718,-0.705972
42719,-0.705972
42720,-0.710683
42721,-0.710683
42722,-0.705972
42723,-0.710683
42724,-0.710683
42725,-0.715394
42726,-0.715394
42727,-0.710683
42728,-0.710683
42729,-0.682416
42730,-0.65415
42731,-0.644728
42732,-0.625884
42733,-0.60704
42734,-0.583484
42735,-0.555218
42736,-0.526952
42737,-0.512819
42738,-0.503397
42739,-0.493974
42740,-0.484552
42741,-0.47513
42742,-0.470419
42743,-0.456286
42744,-0.451575
42745,-0.442153
42746,-0.442153
42747,-0.446864
42748,-0.456286
42749,-0.460997
42750,-0.465708
42751,-0.47513
42752,-0.479841
42753,-0.493974
42754,-0.503397
42755,-0.512819
42756,-0.526952
42757,-0.541085
42758,-0.555218
42759,-0.569351
42760,-0.574062
42761,-0.583484
42762,-0.592906
42763,-0.592906
42764,-0.559929
42765,-0.541085
42766,-0.545796
42767,-0.569351
42768,-0.588195
42769,-0.602329
42770,-0.621173
42771,-0.668283
42772,-0.682416
42773,-0.691838
42774,-0.701261
42775,-0.705972
42776,-0.715394
42777,-0.724816
42778,-0.734238
42779,-0.738949
42780,-0.738949
42781,-0.724816
42782,-0.682416
42783,-0.649439
42784,-0.640017
42785,-0.65415
42786,-0.677705
42787,-0.69655
42788,-0.705972
42789,-0.715394
42790,-0.729527
42791,-0.734238
42792,-0.74366
42793,-0.753082
42794,-0.757793
42795,-0.767215
42796,-0.767215
42797,-0.757793
42798,-0.729527
42799,-0.701261
42800,-0.691838
42801,-0.691838
42802,-0.701261
42803,-0.720105
42804,-0.738949
42805,-0.753082
42806,-0.762504
42807,-0.767215
42808,-0.771926
42809,-0.776637
42810,-0.776637
42811,-0.762504
42812,-0.729527
42813,-0.710683
42814,-0.701261
42815,-0.701261
42816,-0.715394
42817,-0.738949
42818,-0.753082
42819,-0.762504
42820,-0.767215
42821,-0.771926
42822,-0.786059
42823,-0.795482
42824,-0.795482
42825,-0.79077
42826,-0.762504
42827,-0.74366
42828,-0.720105
42829,-0.701261
42830,-0.69655
42831,-0.691838
42832,-0.705972
42833,-0.724816
42834,-0.738949
42835,-0.753082
42836,-0.762504
42837,-0.767215
42838,-0.753082
42839,-0.74366
42840,-0.738949
42841,-0.74366
42842,-0.757793
42843,-0.771926
42844,-0.781348
42845,-0.795482
42846,-0.804904
42847,-0.804904
42848,-0.800193
42849,-0.786059
42850,-0.762504
42851,-0.753082
42852,-0.748371
42853,-0.748371
42854,-0.753082
42855,-0.762504
42856,-0.776637
42857,-0.786059
42858,-0.795482
42859,-0.800193
42860,-0.804904
42861,-0.804904
42862,-0.809615
42863,-0.804904
42864,-0.804904
42865,-0.79077
42866,-0.767215
42867,-0.757793
42868,-0.757793
42869,-0.762504
42870,-0.771926
42871,-0.781348
42872,-0.79077
42873,-0.795482
42874,-0.800193
42875,-0.800193
42876,-0.804904
42877,-0.804904
42878,-0.809615
42879,-0.809615
42880,-0.804904
42881,-0.804904
42882,-0.800193
42883,-0.800193
42884,-0.795482
42885,-0.781348
42886,-0.767215
42887,-0.753082
42888,-0.734238
42889,-0.720105
42890,-0.720105
42891,-0.734238
42892,-0.74366
42893,-0.753082
42894,-0.757793
42895,-0.757793
42896,-0.748371
42897,-0.738949
42898,-0.729527
42899,-0.724816
42900,-0.691838
42901,-0.687127
42902,-0.710683
42903,-0.734238
42904,-0.748371
42905,-0.757793
42906,-0.757793
42907,-0.762504
42908,-0.771926
42909,-0.781348
42910,-0.786059
42911,-0.79077
42912,-0.79077
42913,-0.776637
42914,-0.762504
42915,-0.753082
42916,-0.748371
42917,-0.748371
42918,-0.762504
42919,-0.781348
42920,-0.786059
42921,-0.79077
42922,-0.795482
42923,-0.800193
42924,-0.804904
42925,-0.804904
42926,-0.800193
42927,-0.786059
42928,-0.776637
42929,-0.809615
42930,-0.809615
42931,-0.814326
42932,-0.814326
42933,-0.823748
42934,-0.83317
42935,-0.83317
42936,-0.837881
42937,-0.842592
42938,-0.847303
42939,-0.847303
42940,-0.852014
42941,-0.856725
42942,-0.856725
42943,-0.847303
42944,-0.809615
42945,-0.781348
42946,-0.762504
42947,-0.748371
42948,-0.74366
42949,-0.748371
42950,-0.762504
42951,-0.781348
42952,-0.800193
42953,-0.804904
42954,-0.814326
42955,-0.819037
42956,-0.823748
42957,-0.828459
42958,-0.83317
42959,-0.83317
42960,-0.837881
42961,-0.842592
42962,-0.852014
42963,-0.856725
42964,-0.856725
42965,-0.852014
42966,-0.852014
42967,-0.847303
42968,-0.83317
42969,-0.823748
42970,-0.828459
42971,-0.837881
42972,-0.847303
42973,-0.852014
42974,-0.852014
42975,-0.837881
42976,-0.823748
42977,-0.809615
42978,-0.804904
42979,-0.804904
42980,-0.814326
42981,-0.823748
42982,-0.83317
42983,-0.842592
42984,-0.852014
42985,-0.852014
42986,-0.842592
42987,-0.83317
42988,-0.823748
42989,-0.823748
42990,-0.828459
42991,-0.837881
42992,-0.847303
42993,-0.852014
42994,-0.852014
42995,-0.837881
42996,-0.828459
42997,-0.828459
42998,-0.83317
42999,-0.842592
43000,-0.847303
43001,-0.83317
43002,-0.578773
43003,-0.597618
43004,-0.597618
43005,-0.588195
43006,-0.588195
43007,-0.602329
43008,-0.616462
43009,-0.621173
43010,-0.621173
43011,-0.597618
43012,-0.559929
43013,-0.541085
43014,-0.536374
43015,-0.536374
43016,-0.545796
43017,-0.56464
43018,-0.574062
43019,-0.578773
43020,-0.588195
43021,-0.597618
43022,-0.611751
43023,-0.616462
43024,-0.616462
43025,-0.625884
43026,-0.644728
43027,-0.663572
43028,-0.672994
43029,-0.682416
43030,-0.687127
43031,-0.687127
